# millisec, uSv/h, CPS, CPM, Temp, Alt, roll, pitch, heading, x_accel, y_accel, z_accel, balloonstate
# millisec, uSv/h, CPS, CPM, Temp, Alt, roll, pitch, heading, x_accel, y_accel, z_accel, balloonstate
4964948,  4.99,  15,  877, -32.00, 18553.42, -88.62, -2.16, 18.04, 0.43, -11.41, 0.27, 1
4965944,  5.00,  15,  878, -31.80, 18566.81, -89.23, -0.26, 6.08, 0.04, -8.71, 0.12, 1
4966941,  5.03,  14,  884, -31.80, 18558.44, -88.57, -0.82, 22.46, 0.16, -11.02, 0.27, 1
4967938,  5.02,  14,  882, -34.30, 18628.30, -88.73, -2.96, 68.98, 0.55, -10.63, 0.24, 1
4968935,  4.97,  11,  872, -34.20, 18631.69, -88.75, -5.22, 68.65, 0.82, -9.02, 0.20, 1
4969938,  4.98,  13,  875, -34.20, 18639.32, -87.38, -1.09, 66.34, 0.20, -10.28, 0.47, 1
4970931,  4.95,  16,  869, -32.20, 18581.07, -88.74, -0.00, 44.36, 0.00, -10.67, 0.24, 1
4971925,  4.97,  16,  873, -31.90, 18576.88, -87.20, 0.51, 42.82, -0.08, -8.83, 0.43, 1
4972922,  4.91,  11,  863, -32.30, 18595.37, -89.33, -2.01, 38.43, 0.35, -10.04, 0.12, 1
4973918,  4.93,  14,  866, -33.60, 18632.54, -89.18, -1.65, 64.98, 0.31, -10.90, 0.16, 1
4974918,  4.91,  8,  863, -33.30, 18635.08, -87.89, -2.81, 50.49, 0.47, -9.57, 0.35, 1
4975922,  4.93,  20,  866, -33.40, 18643.56, -86.61, -0.45, 58.20, 0.08, -9.92, 0.59, 1
4976908,  4.89,  8,  858, -31.80, 18603.80, -87.99, -1.34, 16.50, 0.24, -10.04, 0.35, 1
4977905,  4.89,  15,  859, -32.00, 18610.55, -88.77, -2.46, 12.63, 0.47, -10.94, 0.24, 1
4978904,  4.85,  11,  851, -31.30, 18597.06, -90.86, -2.58, 8.94, 0.35, -7.85, -0.12, 1
4979899,  4.90,  25,  860, -32.60, 18625.76, -89.28, -0.36, 30.05, 0.08, -12.55, 0.16, 1
4980896,  4.87,  16,  855, -33.60, 18674.19, -88.70, -0.43, 96.85, 0.08, -10.40, 0.24, 1
4981893,  5.88,  19,  1032, -33.60, 18672.49, -89.17, -3.06, 85.98, 0.43, -8.08, 0.12, 1
4982900,  6.29,  21,  1104, -32.70, 18637.62, -88.50, -2.57, 49.60, 0.47, -10.47, 0.27, 1
4983886,  5.95,  6,  1044, -32.50, 18644.41, -88.18, -0.61, 28.24, 0.12, -11.10, 0.35, 1
4984883,  4.90,  10,  860, -31.40, 18626.61, -89.13, -3.76, 19.99, 0.51, -7.77, 0.12, 1
4985879,  4.85,  10,  852, -31.80, 18636.77, -87.61, -0.00, 5.37, 0.00, -11.26, 0.47, 1
4986876,  4.84,  15,  850, -33.30, 18679.31, -87.17, -0.81, 22.38, 0.16, -11.10, 0.55, 1
4987889,  4.85,  16,  852, -33.00, 18671.63, -88.76, -2.73, 50.12, 0.43, -9.06, 0.20, 1
4988870,  4.88,  15,  857, -33.30, 18686.15, -88.59, -1.89, 48.08, 0.31, -9.53, 0.24, 1
4989866,  4.83,  18,  849, -32.70, 18670.78, -87.34, -0.24, 41.77, 0.04, -9.30, 0.43, 1
4990863,  4.81,  12,  845, -32.70, 18669.08, -89.14, -1.93, 47.58, 0.35, -10.47, 0.16, 1
4991860,  4.83,  16,  848, -32.30, 18671.63, -88.48, -2.39, 38.65, 0.43, -10.32, 0.27, 1
4992857,  4.87,  18,  856, -54.40, 20305.78, -89.72, -3.85, 43.14, 0.55, -8.16, 0.04, 1
4993853,  4.87,  15,  856, -33.10, 18703.27, -88.17, -0.00, 43.03, 0.00, -11.02, 0.35, 1
4994850,  4.86,  10,  853, -33.10, 18707.56, -87.62, -0.00, 69.37, 0.00, -12.28, 0.51, 1
4995847,  4.89,  17,  858, -32.80, 18707.56, -88.24, -2.26, 32.14, 0.35, -8.94, 0.27, 1
4996845,  4.89,  13,  858, -32.90, 18712.71, -90.00, -3.87, 35.59, 0.59, -8.71, 0.00, 1
4997840,  4.90,  17,  860, -31.70, 18680.17, -88.46, -3.51, 4.15, 0.63, -10.24, 0.27, 1
4998837,  4.89,  15,  858, -31.80, 18687.00, -88.64, -1.56, -2.75, 0.31, -11.53, 0.27, 1
4999834,  4.86,  15,  853, -31.20, 18675.05, -88.71, -0.52, -10.79, 0.08, -8.71, 0.20, 1
5000831,  4.81,  13,  845, -31.60, 18691.28, -89.79, -1.23, 10.33, 0.24, -10.94, 0.04, 1
5001827,  4.80,  10,  843, -32.90, 18733.35, -88.75, -2.50, 36.48, 0.47, -10.79, 0.24, 1
5002824,  4.81,  12,  844, -33.20, 18754.92, -86.84, -2.59, 100.21, 0.35, -7.81, 0.43, 1
5003821,  4.79,  13,  842, -32.30, 18718.72, -88.99, -1.42, 35.62, 0.27, -11.10, 0.20, 1
5004818,  4.79,  10,  842, -31.70, 18702.41, -88.32, -1.68, 19.27, 0.31, -10.71, 0.31, 1
5005814,  4.82,  18,  846, -31.70, 18709.27, -88.89, -1.55, 19.35, 0.27, -10.16, 0.20, 1
5006811,  4.81,  11,  845, -30.90, 18689.57, -88.29, -0.57, 9.30, 0.08, -7.88, 0.24, 1
5007808,  4.79,  15,  841, -32.50, 18743.70, -88.60, -0.00, 11.75, 0.00, -11.26, 0.27, 1
5008807,  4.77,  14,  837, -32.50, 18752.33, -87.22, -0.40, 18.11, 0.08, -11.30, 0.55, 1
5009898,  4.78,  18,  840, -32.40, 18748.88, -88.36, -3.27, 14.09, 0.55, -9.61, 0.27, 1
5010798,  4.77,  11,  837, -32.40, 18752.33, -87.91, -2.32, 20.34, 0.39, -9.69, 0.35, 1
5011795,  4.76,  18,  836, -31.50, 18732.49, -88.96, -2.90, 10.45, 0.55, -10.83, 0.20, 1
5012798,  4.76,  18,  836, -31.00, 18724.74, -87.99, -1.26, 7.49, 0.20, -8.94, 0.31, 1
5013787,  4.72,  9,  829, -31.70, 18737.66, -87.72, -0.68, 19.99, 0.12, -9.85, 0.39, 1
5014785,  4.76,  19,  836, -33.10, 18785.26, -87.77, 0.41, 55.74, -0.08, -11.06, 0.43, 1
5015782,  4.75,  10,  835, -32.70, 18780.05, -89.09, -2.96, 59.04, 0.51, -9.85, 0.16, 1
5016779,  4.78,  15,  839, -33.60, 18807.90, -88.61, -2.54, 83.55, 0.43, -9.73, 0.24, 1
5017775,  4.75,  9,  835, -31.90, 18769.64, -88.97, -1.24, 28.41, 0.24, -10.90, 0.20, 1
5018772,  4.78,  17,  840, -31.30, 18747.15, -88.53, -1.89, 16.99, 0.35, -10.71, 0.27, 1
5019769,  4.77,  20,  838, -31.10, 18753.20, -87.94, -0.00, 8.28, 0.00, -7.65, 0.27, 1
5020787,  4.82,  17,  846, -32.10, 18778.31, -87.09, 0.42, 11.29, -0.08, -10.79, 0.55, 1
5021764,  4.82,  12,  847, -32.80, 18807.03, -88.58, -1.83, 30.67, 0.35, -11.06, 0.27, 1
5022759,  4.85,  11,  851, -32.70, 18804.41, -88.71, -2.32, 49.92, 0.35, -8.71, 0.20, 1
5023756,  4.90,  21,  861, -32.60, 18807.90, -86.74, -0.93, 28.46, 0.16, -9.65, 0.55, 1
5024752,  4.85,  6,  852, -31.90, 18788.74, -87.66, -0.00, 19.71, 0.00, -10.55, 0.43, 1
5025750,  4.86,  16,  853, -31.30, 18778.31, -89.13, -2.82, 17.70, 0.51, -10.36, 0.16, 1
5026753,  4.86,  14,  853, -32.20, 18840.26, -89.29, -1.66, 29.04, 0.27, -9.45, 0.12, 1
5027743,  4.83,  10,  849, -33.40, 18835.00, -89.15, -1.69, 62.01, 0.31, -10.63, 0.16, 1
5028740,  4.85,  13,  851, -32.40, 18827.12, -88.22, -1.18, 34.17, 0.24, -11.38, 0.35, 1
5029737,  4.83,  11,  849, -32.70, 18834.12, -87.12, -2.35, 15.43, 0.35, -8.59, 0.43, 1
5030741,  4.82,  13,  846, -32.60, 18838.51, -89.57, -3.20, 42.74, 0.59, -10.51, 0.08, 1
5031730,  4.81,  14,  844, -31.20, 18806.15, -88.25, -1.53, -3.32, 0.27, -10.28, 0.31, 1
5032727,  4.83,  16,  849, -31.50, 18808.77, -89.10, -2.46, 5.79, 0.43, -10.04, 0.16, 1
5033724,  4.86,  19,  854, -31.20, 18814.88, -90.00, -1.31, -31.20, 0.20, -8.55, 0.00, 1
5034720,  4.91,  16,  862, -31.90, 18825.37, -89.14, -0.43, -25.72, 0.08, -10.40, 0.16, 1
5035717,  4.88,  15,  857, -32.20, 18843.77, -88.73, -1.48, -46.19, 0.27, -10.59, 0.24, 1
5036714,  4.89,  10,  859, -31.90, 18843.77, -87.14, -0.95, -61.54, 0.16, -9.41, 0.47, 1
5037839,  4.90,  16,  860, -32.80, 18869.27, -89.01, -4.44, 12.27, 0.71, -9.10, 0.16, 1
5038708,  4.91,  13,  862, -31.50, 18847.28, -87.63, -1.72, -66.04, 0.31, -10.43, 0.43, 1
5039704,  4.86,  16,  853, -31.40, 18833.25, -89.22, -2.94, -13.35, 0.59, -11.45, 0.16, 1
5040701,  4.86,  16,  853, -31.50, 18849.04, -88.80, -1.20, -15.92, 0.20, -9.38, 0.20, 1
5041698,  4.82,  13,  847, -31.40, 18841.14, -89.49, -1.52, -14.85, 0.24, -8.87, 0.08, 1
5042702,  4.79,  15,  841, -32.30, 18861.35, -89.17, -1.45, 0.89, 0.27, -10.83, 0.16, 1
5043691,  4.83,  14,  849, -32.60, 18884.27, -88.26, -0.22, 23.96, 0.04, -10.36, 0.31, 1
5044688,  4.86,  15,  854, -32.80, 18893.11, -88.61, -1.62, 23.13, 0.27, -9.69, 0.24, 1
5045685,  4.87,  12,  856, -32.10, 18869.27, -88.68, -2.86, 30.02, 0.51, -10.20, 0.24, 1
5046682,  4.89,  17,  858, -31.40, 18863.99, -88.57, -2.04, 12.89, 0.39, -11.02, 0.27, 1
5047678,  4.89,  16,  858, -30.80, 18850.79, -89.70, -3.26, 2.86, 0.43, -7.57, 0.04, 1
5048675,  4.89,  15,  858, -31.90, 18874.56, -88.59, -0.53, -10.20, 0.12, -12.71, 0.31, 1
5049672,  4.86,  14,  854, -32.50, 18904.63, -88.56, -0.41, -41.39, 0.08, -10.94, 0.27, 1
5050669,  4.87,  14,  856, -32.30, 18898.42, -88.55, -3.48, 9.95, 0.47, -7.73, 0.20, 1
5051675,  4.85,  12,  852, -32.00, 18888.69, -88.49, 0.22, -11.88, -0.04, -10.40, 0.27, 1
5052662,  4.83,  15,  849, -31.60, 18886.92, -88.79, -1.41, -11.91, 0.27, -11.14, 0.24, 1
5053658,  4.80,  9,  843, -31.20, 18874.56, -87.53, -1.73, 8.23, 0.27, -9.10, 0.39, 1
5054656,  4.81,  11,  844, -31.40, 18886.04, -89.07, -2.09, -3.14, 0.35, -9.65, 0.16, 1
5055652,  4.78,  12,  839, -32.40, 18923.27, -87.86, -0.64, -3.83, 0.12, -10.51, 0.39, 1
5056649,  4.78,  14,  840, -32.10, 18923.27, -88.51, -1.91, -10.10, 0.35, -10.59, 0.27, 1
5057646,  4.75,  12,  835, -32.40, 18929.50, -88.78, -2.44, -7.72, 0.39, -9.22, 0.20, 1
5058643,  4.78,  20,  840, -31.90, 18924.16, -88.62, -1.58, 7.39, 0.31, -11.38, 0.27, 1
5059645,  4.77,  13,  838, -31.00, 18902.85, -88.66, -1.56, -8.23, 0.27, -10.08, 0.24, 1
5060635,  4.73,  5,  830, -31.00, 18902.85, -89.72, -1.95, -0.20, 0.27, -8.08, 0.04, 1
5061633,  4.75,  15,  835, -32.20, 18941.08, -89.22, -0.19, -25.43, 0.04, -11.53, 0.16, 1
5062630,  4.79,  19,  842, -31.80, 18945.54, -87.85, -0.39, -59.81, 0.08, -11.49, 0.43, 1
5063627,  4.81,  16,  845, -32.00, 18937.52, -87.96, -1.53, -0.77, 0.24, -8.83, 0.31, 1
5064623,  4.84,  15,  850, -32.00, 18954.48, -88.20, -2.48, -54.29, 0.43, -9.96, 0.31, 1
5065620,  4.84,  18,  850, -31.60, 18938.41, -88.52, -2.75, -4.06, 0.51, -10.63, 0.27, 1
5066617,  4.85,  12,  851, -31.20, 18936.62, -87.27, -1.59, -22.84, 0.27, -9.89, 0.47, 1
5067614,  4.87,  20,  856, -31.20, 18930.39, -88.70, -1.30, -11.74, 0.24, -10.40, 0.24, 1
5068610,  4.87,  14,  856, -32.10, 18968.80, -89.35, -1.08, -9.39, 0.20, -10.36, 0.12, 1
5069606,  4.82,  9,  847, -31.90, 18976.87, -88.50, -0.86, -26.46, 0.16, -10.47, 0.27, 1
5070604,  4.85,  15,  851, -32.10, 18978.66, -87.48, -1.26, -11.63, 0.20, -8.90, 0.39, 1
5071601,  4.87,  22,  855, -32.60, 18992.14, -88.85, -3.20, 24.13, 0.55, -9.81, 0.20, 1
5072597,  4.83,  11,  848, -31.20, 18950.90, -88.44, -1.78, -4.10, 0.31, -10.08, 0.27, 1
5073594,  4.86,  14,  853, -31.70, 18969.69, -88.65, -0.58, 0.41, 0.12, -11.69, 0.27, 1
5074594,  4.83,  14,  848, -31.00, 18952.69, -89.23, -2.30, -5.85, 0.35, -8.79, 0.12, 1
5075588,  4.86,  15,  853, -31.30, 18965.21, -87.99, -0.22, -13.35, 0.04, -10.04, 0.35, 1
5076585,  4.87,  18,  856, -32.40, 18999.34, -88.67, -1.55, -3.07, 0.27, -10.16, 0.24, 1
5077583,  4.94,  21,  868, -32.20, 19004.75, -88.69, -3.05, 3.45, 0.55, -10.32, 0.24, 1
5078578,  4.93,  15,  866, -32.80, 19011.96, -88.22, -3.81, 24.66, 0.59, -8.83, 0.27, 1
5079577,  4.89,  13,  859, -31.90, 19004.75, -88.36, -2.46, -6.44, 0.47, -10.94, 0.31, 1
5080572,  4.87,  13,  855, -31.20, 18979.56, -88.78, -2.04, 6.84, 0.39, -11.02, 0.24, 1
5081568,  4.87,  12,  855, -31.20, 18993.04, -89.47, -1.58, -12.16, 0.24, -8.51, 0.08, 1
5082565,  4.87,  11,  855, -32.10, 18993.94, -88.72, -2.98, 37.77, 0.55, -10.55, 0.24, 1
5083562,  4.82,  13,  847, -34.80, 19073.66, -89.35, -2.81, 80.82, 0.51, -10.40, 0.12, 1
5084559,  4.87,  14,  855, -32.80, 19040.01, -88.32, -2.31, 49.47, 0.43, -10.71, 0.31, 1
5085555,  4.88,  18,  857, -34.80, 19090.10, -88.54, -1.95, 99.50, 0.31, -9.22, 0.24, 1
5086555,  4.94,  25,  868, -34.50, 19089.18, -88.43, -2.47, 89.99, 0.43, -10.00, 0.27, 1
5087549,  4.94,  10,  868, -31.60, 19019.19, -89.78, -2.37, 39.47, 0.43, -10.43, 0.04, 1
5088547,  5.81,  18,  1020, -31.60, 19027.33, -88.81, -1.66, 27.05, 0.27, -9.45, 0.20, 1
5089542,  4.97,  11,  873, -31.20, 19013.77, -89.26, 0.25, 27.37, -0.04, -9.10, 0.12, 1
5090618,  5.01,  19,  879, -32.80, 19060.91, -87.40, 0.80, 42.74, -0.16, -11.22, 0.51, 1
5091535,  4.98,  9,  874, -33.20, 19072.75, -86.78, -1.61, 52.04, 0.27, -9.77, 0.55, 1
5092533,  5.00,  20,  878, -32.50, 19068.19, -87.48, -0.21, 16.36, 0.04, -10.71, 0.47, 1
5093530,  4.98,  15,  874, -31.60, 19044.55, -89.32, -4.54, 29.53, 0.78, -9.89, 0.12, 1
5094526,  4.98,  17,  875, -31.50, 19048.18, -87.84, 0.24, 28.42, -0.04, -9.38, 0.35, 1
5095523,  4.99,  17,  877, -43.00, 19958.93, -86.24, -1.25, 33.43, 0.20, -8.94, 0.59, 1
5096521,  5.81,  16,  1020, -34.30, 19117.60, -87.91, 0.63, 101.64, -0.12, -10.75, 0.39, 1
5097517,  5.00,  11,  878, -34.20, 19124.95, -88.26, -2.83, 93.40, 0.51, -10.32, 0.31, 1
5098513,  5.01,  14,  879, -33.60, 19120.36, -87.20, -2.54, 65.51, 0.39, -8.83, 0.43, 1
5099510,  4.99,  14,  877, -33.30, 19110.25, -88.84, -4.18, 58.41, 0.71, -9.65, 0.20, 1
5100506,  4.95,  8,  869, -31.50, 19072.75, -88.11, -1.05, 19.82, 0.20, -10.71, 0.35, 1
5101504,  5.00,  22,  878, -31.50, 19081.87, -88.41, -0.00, 20.60, 0.00, -9.89, 0.27, 1
5102500,  4.99,  14,  877, -31.20, 19068.19, -88.45, -1.81, 24.28, 0.27, -8.71, 0.24, 1
5103497,  4.99,  14,  877, -33.50, 19123.11, -89.13, -2.19, 65.85, 0.39, -10.28, 0.16, 1
5104494,  4.99,  15,  877, -32.90, 19123.11, -88.79, -1.00, 59.07, 0.20, -11.18, 0.24, 1
5105491,  4.98,  10,  875, -33.80, 19135.08, -88.14, -2.33, 74.55, 0.39, -9.65, 0.31, 1
5106487,  4.98,  16,  874, -35.30, 19195.28, -88.54, -2.67, 102.58, 0.43, -9.26, 0.24, 1
5107484,  4.99,  18,  876, -32.00, 19119.44, -88.45, -3.77, 28.01, 0.67, -10.12, 0.27, 1
5108481,  5.00,  17,  878, -32.10, 19109.34, -89.20, -2.21, 43.74, 0.43, -11.18, 0.16, 1
5109478,  4.99,  13,  877, -31.80, 19123.11, -89.06, -1.87, 17.49, 0.31, -9.61, 0.16, 1
5110474,  4.96,  8,  871, -30.80, 19090.10, -89.73, -1.06, 15.29, 0.16, -8.47, 0.04, 1
5111471,  4.96,  12,  871, -33.10, 19137.85, -89.80, -2.01, 55.36, 0.39, -11.18, 0.04, 1
5112478,  5.00,  22,  878, -32.40, 19151.69, -89.01, -0.79, 32.36, 0.16, -11.34, 0.20, 1
5113469,  5.02,  12,  881, -32.50, 19128.63, -89.52, -2.42, 59.26, 0.39, -9.30, 0.08, 1
5114462,  5.03,  13,  883, -32.90, 19162.79, -88.89, -1.11, 51.52, 0.20, -10.08, 0.20, 1
5115467,  5.06,  18,  889, -31.30, 19137.85, -88.19, -0.45, -28.12, 0.08, -9.92, 0.31, 1
5116455,  5.05,  12,  887, -31.90, 19134.16, -88.50, -2.36, 40.12, 0.43, -10.47, 0.27, 1
5117452,  5.11,  22,  897, -31.50, 19151.69, -87.85, 0.24, -24.15, -0.04, -9.41, 0.35, 1
5118449,  5.07,  13,  890, -31.10, 19120.36, -89.77, -2.75, 15.81, 0.47, -9.81, 0.04, 1
5119451,  5.09,  16,  893, -34.80, 19194.35, -88.79, -0.00, 88.97, 0.00, -11.18, 0.24, 1
5120442,  5.16,  19,  907, -34.90, 19215.80, -88.57, -1.43, 75.11, 0.27, -11.02, 0.27, 1
5121445,  5.74,  14,  1008, -34.60, 19296.69, -89.25, -5.71, 115.65, 0.90, -9.02, 0.12, 1
5122436,  5.16,  20,  907, -36.30, 19332.79, -88.71, -1.72, 118.52, 0.31, -10.43, 0.24, 1
5123432,  5.11,  7,  898, -33.70, 19264.58, -88.46, -2.63, 102.02, 0.47, -10.24, 0.27, 1
5124428,  5.06,  5,  888, -32.20, 19189.70, -87.68, -2.06, 103.22, 0.31, -8.71, 0.35, 1
5125426,  5.05,  16,  886, -35.60, 19346.15, -88.36, -0.41, 148.61, 0.08, -10.98, 0.31, 1
5126422,  5.02,  8,  882, -35.00, 19360.49, -87.79, -1.00, 174.46, 0.20, -11.18, 0.43, 1
5127422,  5.01,  18,  880, -36.30, 19343.28, -90.48, -3.13, 119.81, 0.51, -9.34, -0.08, 1
5128416,  5.06,  22,  888, -35.70, 19319.46, -89.30, -3.27, 119.29, 0.55, -9.61, 0.12, 1
5129413,  5.11,  18,  897, -32.00, 19186.91, -89.16, -2.31, 57.97, 0.43, -10.71, 0.16, 1
5130416,  5.12,  17,  899, -31.70, 19195.28, -88.95, -0.42, 21.52, 0.08, -10.71, 0.20, 1
5131410,  5.74,  9,  1008, -31.10, 19172.06, -88.49, -0.75, 14.89, 0.12, -8.94, 0.24, 1
5132403,  5.06,  14,  889, -31.90, 19213.00, -90.22, -2.19, 14.92, 0.39, -10.28, -0.04, 1
5133408,  5.07,  16,  891, -31.90, 19213.93, -89.79, -1.24, -4.68, 0.24, -10.90, 0.04, 1
5134397,  5.07,  13,  890, -32.00, 19213.00, -87.94, -0.77, 25.31, 0.12, -8.71, 0.31, 1
5135394,  5.07,  16,  891, -31.60, 19219.54, -88.32, -0.00, -62.24, 0.00, -10.67, 0.31, 1
5136391,  5.06,  15,  888, -31.40, 19216.73, -88.80, -2.60, -87.21, 0.51, -11.22, 0.24, 1
5137387,  5.03,  16,  883, -31.60, 19232.64, -88.79, -3.39, -102.20, 0.55, -9.26, 0.20, 1
5138384,  5.03,  15,  883, -31.00, 19205.53, -88.15, -2.54, -137.23, 0.43, -9.73, 0.31, 1
5139382,  5.02,  12,  882, -32.50, 19264.58, -89.12, -4.60, -89.85, 0.82, -10.24, 0.16, 1
5140378,  5.02,  12,  881, -32.70, 19293.85, -89.19, -2.44, -118.37, 0.47, -11.06, 0.16, 1
5141374,  5.03,  14,  883, -33.90, 19346.15, -91.06, -2.64, -132.58, 0.39, -8.51, -0.16, 1
5142370,  5.01,  7,  879, -34.30, 19387.36, -89.33, -1.57, -150.50, 0.27, -10.04, 0.12, 1
5143368,  5.02,  15,  881, -31.70, 19261.75, -88.05, -0.65, -174.94, 0.12, -10.36, 0.35, 1
5144364,  4.98,  8,  875, -33.90, 19397.95, -88.77, -0.82, 176.04, 0.16, -10.94, 0.24, 1
5145361,  4.94,  11,  868, -32.00, 19298.59, -88.23, -3.02, 179.57, 0.47, -8.90, 0.27, 1
5146358,  4.89,  16,  859, -32.50, 19316.62, -88.59, -3.53, -175.71, 0.59, -9.53, 0.24, 1
5147355,  4.93,  16,  865, -33.50, 19359.53, -89.33, -2.66, -128.23, 0.47, -10.12, 0.12, 1
5148352,  4.91,  16,  863, -32.40, 19319.46, -88.59, -1.21, -141.26, 0.24, -11.14, 0.27, 1
5149349,  4.93,  13,  865, -32.20, 19308.07, -89.54, -2.28, -120.06, 0.39, -9.85, 0.08, 1
5150345,  4.87,  10,  856, -32.70, 19325.17, -89.23, -1.02, -97.49, 0.16, -8.79, 0.12, 1
5151343,  4.94,  21,  868, -31.80, 19305.22, -89.38, -1.85, -166.00, 0.35, -10.94, 0.12, 1
5152339,  4.89,  10,  858, -32.00, 19307.12, -88.83, -1.56, -160.70, 0.31, -11.49, 0.24, 1
5153336,  4.88,  14,  857, -31.80, 19302.38, -89.72, -4.44, -135.88, 0.63, -8.08, 0.04, 1
5154332,  4.87,  15,  855, -31.40, 19289.12, -88.67, -1.33, -153.95, 0.24, -10.12, 0.24, 1
5155329,  4.85,  14,  852, -31.80, 19299.53, -88.95, -1.68, -88.95, 0.31, -10.67, 0.20, 1
5156326,  4.84,  14,  850, -32.10, 19311.87, -89.55, -2.69, -49.41, 0.47, -10.00, 0.08, 1
5157323,  4.87,  16,  855, -32.00, 19314.71, -88.03, -0.98, -91.64, 0.16, -9.14, 0.31, 1
5158319,  4.85,  11,  852, -31.60, 19309.97, -89.37, -1.05, -129.04, 0.20, -10.75, 0.12, 1
5159316,  4.87,  17,  855, -31.70, 19328.03, -87.42, -2.81, -155.72, 0.47, -9.57, 0.43, 1
5160313,  4.91,  15,  862, -31.30, 19308.07, -88.72, -3.59, -142.29, 0.55, -8.75, 0.20, 1
5161310,  4.90,  20,  860, -32.30, 19341.37, -88.22, -2.00, -100.31, 0.35, -10.12, 0.31, 1
5162306,  4.85,  5,  851, -32.20, 19348.06, -88.21, -0.40, -112.68, 0.08, -11.30, 0.35, 1
5163303,  4.85,  14,  851, -31.90, 19340.42, -88.97, -1.81, -76.06, 0.27, -8.71, 0.16, 1
5164300,  4.83,  13,  849, -32.00, 19341.37, -87.89, -0.42, -81.44, 0.08, -10.63, 0.39, 1
5165298,  4.88,  18,  857, -31.20, 19325.17, -88.95, -1.05, -132.11, 0.20, -10.67, 0.20, 1
5166294,  4.89,  18,  859, -31.70, 19348.06, -88.79, -3.15, -140.49, 0.51, -9.26, 0.20, 1
5167290,  4.89,  17,  858, -31.30, 19335.65, -88.54, -2.92, -144.65, 0.47, -9.22, 0.24, 1
5168288,  5.74,  18,  1008, -31.80, 19362.41, -87.75, -1.35, -92.17, 0.24, -9.96, 0.39, 1
5169295,  5.95,  16,  1044, -32.10, 19365.28, -88.79, -1.81, -89.01, 0.35, -11.14, 0.24, 1
5170282,  5.81,  16,  1020, -32.00, 19369.12, -88.79, -2.18, -73.90, 0.35, -9.26, 0.20, 1
5171278,  4.97,  15,  873, -31.70, 19359.53, -88.12, -0.94, -70.47, 0.16, -9.57, 0.31, 1
5172274,  4.94,  16,  867, -31.20, 19348.06, -87.80, -0.00, -134.00, 0.00, -11.22, 0.43, 1
5173271,  4.96,  16,  871, -31.40, 19361.45, -87.39, -1.66, -148.54, 0.27, -9.45, 0.43, 1
5174268,  4.99,  18,  876, -31.40, 19359.53, -89.34, -2.63, -124.41, 0.47, -10.24, 0.12, 1
5175269,  5.95,  22,  1044, -32.20, 19396.02, -88.68, -1.10, -107.54, 0.20, -10.20, 0.24, 1
5176261,  5.00,  10,  878, -32.00, 19404.70, -88.42, 0.91, -117.64, -0.16, -9.92, 0.27, 1
5177268,  4.95,  14,  870, -32.00, 19395.06, -90.00, -2.22, -89.76, 0.35, -9.10, 0.00, 1
5178255,  4.97,  16,  873, -31.90, 19405.66, -89.39, -0.61, -160.72, 0.12, -11.06, 0.12, 1
5179262,  4.97,  16,  873, -31.30, 19387.36, -88.44, -1.78, -162.69, 0.31, -10.08, 0.27, 1
5180247,  4.90,  7,  861, -31.40, 19377.75, -88.79, -3.86, -137.06, 0.63, -9.30, 0.20, 1
5181244,  4.87,  9,  856, -32.00, 19423.06, -88.51, -2.98, -106.68, 0.55, -10.55, 0.27, 1
5182242,  4.87,  19,  855, -31.70, 19403.73, -87.75, -0.61, -74.91, 0.12, -10.98, 0.43, 1
5183239,  4.95,  21,  869, -32.40, 19426.93, -88.81, -0.60, -64.06, 0.08, -7.53, 0.16, 1
5184236,  4.99,  12,  876, -32.30, 19450.21, -89.07, -0.93, -142.19, 0.20, -12.12, 0.20, 1
5185232,  4.96,  11,  871, -31.20, 19394.10, -88.10, -0.00, -157.22, 0.00, -10.67, 0.35, 1
5186229,  5.01,  16,  879, -32.10, 19447.30, -88.27, -3.45, -173.29, 0.47, -7.81, 0.24, 1
5187226,  4.99,  16,  877, -31.90, 19432.74, -87.93, -1.38, -152.63, 0.24, -9.77, 0.35, 1
5188223,  5.00,  23,  878, -32.00, 19431.77, -88.14, -0.62, -122.91, 0.12, -10.87, 0.35, 1
5189218,  4.93,  6,  866, -32.60, 19470.67, -88.34, -0.83, -120.86, 0.16, -10.83, 0.31, 1
5190216,  4.92,  15,  864, -31.60, 19434.68, -89.15, -1.69, -68.62, 0.24, -7.96, 0.12, 1
5191213,  4.95,  14,  869, -31.50, 19433.71, -89.13, -0.87, -90.96, 0.16, -10.32, 0.16, 1
5192216,  4.93,  11,  866, -31.20, 19423.06, -87.23, 1.19, -135.63, -0.24, -11.34, 0.55, 1
5193207,  4.94,  18,  868, -31.10, 19421.12, -86.97, -0.00, -123.78, 0.00, -8.90, 0.47, 1
5194202,  4.90,  6,  861, -31.50, 19437.59, -89.36, -3.19, -82.25, 0.59, -10.55, 0.12, 1
5195200,  4.92,  19,  864, -31.40, 19439.53, -88.21, -3.80, -60.51, 0.67, -10.04, 0.31, 1
5196197,  4.91,  14,  863, -31.40, 19443.41, -89.71, -3.16, -28.77, 0.43, -7.81, 0.04, 1
5197194,  4.89,  11,  858, -31.60, 19457.02, -88.67, -0.57, -80.85, 0.12, -11.81, 0.27, 1
5198190,  4.91,  19,  862, -30.90, 19437.59, -88.77, -1.64, -130.43, 0.31, -10.98, 0.24, 1
